06/12/2020;12;False;False;False;709784
06/12/2020;12;False;Klm;Boeing 787-9;1
06/12/2020;12;Fokker;False;F100;1
06/12/2020;12;Grumman American;False;AA-5B Tiger;1
06/12/2020;12;Gulfstream Aerospace;Gama Aviation;G650;1
06/12/2020;12;Pilatus;Corporate Airlink;PC-XII 45;1
06/12/2020;12;Piper;False;PA-28 161 Cadet;1
06/12/2020;12;Piper;False;PA-28 161 Warrior II;1326
06/12/2020;12;Piper Aircraft Corporation;False;PIPER PA-28-161 Cherokee Warrior Ii;1
06/12/2020;12;Pipistrel;False;Pipistrel Alpha Trainer;1
06/12/2020;12;Raytheon Aircraft Company;False;400 XP;1
06/12/2020;12;Robin;False;DR.400 120 Dauphin 2+2;1517
06/12/2020;12;Robin;False;DR.400 120 Petit Prince;484
06/12/2020;12;Robin;False;DR.400 140B Dauphin 4;243
06/12/2020;12;Robin;False;DR.400 2+2 Tricycle;1
06/12/2020;12;Short Brothers & Harland Ltd.;False;SC-7 Skyvan S3;1
06/12/2020;12;Textron Aviation;False;Textron Aviation Citation Latitude;1
06/12/2020;12;Textron Aviation;Netjets Europe;Citation Latitude;1
06/12/2020;12;Ultramagic;False;N-180 Hot Air Balloon;1
06/12/2020;13;Aero;False;AT-3 R100;1
06/12/2020;13;Airbus;False;A319 112;4913
06/12/2020;13;Airbus;False;A320 232SL;1112
06/12/2020;13;Airbus;False;A330 243;1
06/12/2020;13;Airbus;False;A380 842;1
06/12/2020;13;Airbus Industrie;British Airways;A320-251N;1581
06/12/2020;13;Airbus Industrie;False;AIRBUS A319-131;1
06/12/2020;13;Airbus Industrie;Virgin Atlantic Airways; A350-1041;1
06/12/2020;13;Airbus Sas;False;AIRBUS A319-111;1
06/12/2020;13;Aquila;False;AT-01 A-210;1
06/12/2020;13;Avions Pierre Robin;False;CEA DR400/180 Regent;1
06/12/2020;13;Boeing;Asl Airlines France S.a. - France;Boeing 737-48E (SF);1
06/12/2020;13;Boeing;False;737NG 85P/W;57
06/12/2020;13;Boeing;False;737NG 86Q/W;1
06/12/2020;13;Boeing;False;737NG 8B6/W;1
06/12/2020;13;Boeing;False;737NG 8K2/W;122
06/12/2020;13;Boeing;False;737NG 958ER/W;78
06/12/2020;13;Boeing;False;777 206ER;1
06/12/2020;13;Boeing;False;777 300ER;1
06/12/2020;13;Boeing;False;777 31HER;1
06/12/2020;13;Boeing;False;787 8;209
06/12/2020;13;Boeing;False;787 9;593
06/12/2020;13;Boeing;False;Boeing 777 300ER;1
06/12/2020;13;Boeing;False;Boeing 777-36N(ER);1
06/12/2020;13;Boeing;Royal Air Maroc;737-7B6 (W);1
06/12/2020;13;Boeing;Royal Air Maroc;737NG 7B6/W;1
06/12/2020;13;Boeing Charleston (chs);Etihad Airways;Boeing 787-9;1
06/12/2020;13;Bombardier;Czech Air Force;Challenger 601 3A;1
06/12/2020;13;Bombardier Inc;False;CANADAIR CL600-2B16 (604 VARIANT) Challenger 604;1
06/12/2020;13;Cessna;False;172P Skyhawk;1
06/12/2020;13;Cessna;False;172R Skyhawk;365
06/12/2020;13;Cessna;False;172S Skyhawk SP;1
06/12/2020;13;Cessna;False;182P Skylane;1
06/12/2020;13;Cessna;False;182R Skylane;1
06/12/2020;13;Cessna;False;Cessna Citation CJ1;1
06/12/2020;13;Cessna;False;Citation XLS;1443
06/12/2020;13;Cessna Aircraft Company;False;510;1
06/12/2020;13;Cessna Aircraft Company;False;560 XL;321
06/12/2020;13;Cessna Aircraft Company;Globeair;510;1
06/12/2020;13;Czaw;False;PS-28 Cruiser;1
06/12/2020;13;Dassault;Air Alsie;Dassault Falcon 7X;1
06/12/2020;13;Dassault;False;Falcon 2000EX EASy;1
06/12/2020;13;Diamond Aircraft;False;Katana DA20-A1 100;1
06/12/2020;13;Diamond Aircraft Industries Inc;False;DA20-A1 Katana;1
06/12/2020;13;Embraer;False;EMB-190 LR;9703
06/12/2020;13;Embraer;False;EMB-190 STD;1458
06/12/2020;13;Embraer;False;EMB-195 AR;549
06/12/2020;13;Embraer;False;EMB-195 LR;126
06/12/2020;13;Embraer;False;Phenom 300;1
06/12/2020;13;Embraer;Global Jet Austria Gmbh - Austria;EMB-135BJ Legacy 600;1
06/12/2020;13;Embraer;Klm;EMB-190 STD;1
06/12/2020;13;Embraer;Klm Cityhopper;EMB-190 STD;1
06/12/2020;13;Embraer;Klm Cityhopper;ERJ-175STD;259
06/12/2020;13;Empresa Brasileira De Aeronautica Sa;False;EMB-145EP;1
06/12/2020;13;Eurocopter;False;EC135 T2+;1
06/12/2020;13;False;British Airways;False;1
06/12/2020;13;False;False;False;700556
06/12/2020;13;Fokker;False;F100;1
06/12/2020;13;Grumman American;False;AA-5B Tiger;1
06/12/2020;13;Gulfstream Aerospace;Gama Aviation;G650;1
06/12/2020;13;Hawker Beechcraft Corp;False;Hawker Beechcraft Corp Hawker 400XP;1
06/12/2020;13;Jetstream Aircraft Ltd;False;JETSTREAM 4100 Jetstream 41;1
06/12/2020;13;Messerschmitt-bolkow-blohm Gmbh;False;BOLKOW BO 209 MONSUN Monsun;1
06/12/2020;13;P And M Aviation Ltd;False;FLIGHT DESIGN CTSW;1
06/12/2020;13;Piper;False;PA-28 161 Cadet;570
06/12/2020;13;Piper;False;PA-28 161 Warrior II;1675
06/12/2020;13;Piper;False;PA-28 161 Warrior III;1
06/12/2020;13;Piper Aircraft Corporation;False;PIPER PA-28-161 Cherokee Warrior Ii;55
06/12/2020;13;Piper Aircraft Corporation;False;PIPER PA-28R-180 Cherokee Arrow;1
06/12/2020;13;Reims/cessna;False;F150M;1
06/12/2020;13;Reims/cessna;False;F172M;61
06/12/2020;13;Robin;False;DR.400 120 Dauphin 2+2;521
06/12/2020;13;Robin;False;DR.400 120 Petit Prince;503
06/12/2020;13;Robin;False;DR.400 140B (135CDi);1
06/12/2020;13;Robin;False;DR.400 140B Dauphin 4;353
06/12/2020;13;Robin;False;DR.400 140B Major 80;1
06/12/2020;13;Robin;False;DR.400 180 Regent;15
06/12/2020;13;Robin;False;DR.400 2+2 Tricycle;1
06/12/2020;13;S.a.n.;False;Jodel D.140C Mousquetaire III;1
06/12/2020;13;Short Brothers & Harland Ltd.;False;SC-7 Skyvan S3;1
06/12/2020;13;Textron Aviation;False;Textron Aviation Citation Latitude;1
06/12/2020;13;Textron Aviation;Netjets Europe;Citation Latitude;1
06/12/2020;13;Ultramagic;False;N-180 Hot Air Balloon;1
06/12/2020;13;Wassmer;False;Jodel D.112;1
06/12/2020;14;Airbus;Air Arabia Maroc;A320 214SL;1
06/12/2020;14;Airbus;British Airways;350-1041;1
06/12/2020;14;Airbus;Easyjet;Airbus 320-251N;1
06/12/2020;14;Airbus;Easyjet;Airbus A320-214;1
06/12/2020;14;Airbus;False;A319 112;1
06/12/2020;14;Airbus;False;A320 232SL;1
06/12/2020;14;Airbus;False;A330 203;691
06/12/2020;14;Airbus;False;A330 243;1
06/12/2020;14;Airbus Industrie;British Airways;A320-251N;245
06/12/2020;14;Airbus Industrie;False;AIRBUS A319-131;1
06/12/2020;14;Airbus Industrie;Virgin Atlantic Airways; A350-1041;1
06/12/2020;14;Airbus Sas;False;AIRBUS A319-111;249
06/12/2020;14;Airbus Sas;False;AIRBUS A320-214;1
06/12/2020;14;Boeing;Ace Belgium Freighters;Boeing 747-4EVERF;1
06/12/2020;14;Boeing;Asl Airlines France S.a. - France;Boeing 737-48E (SF);1
06/12/2020;14;Boeing;Egyptair;Boeing 777-36N(ER);1
06/12/2020;14;Boeing;Emirates Airlines;777 31HER;1
06/12/2020;14;Boeing;False;737NG 85P/W;4880
06/12/2020;14;Boeing;False;737NG 8B6/W;1324
06/12/2020;14;Boeing;False;737NG 8K2/W;1
06/12/2020;14;Boeing;False;747 467F;1
06/12/2020;14;Boeing;False;777 31HER;1
06/12/2020;14;Boeing;False;777 3FXER;1
06/12/2020;14;Boeing;False;787 8;55
06/12/2020;14;Boeing;False;787 9;86
06/12/2020;14;Boeing;False;Boeing 777-36N(ER);1
06/12/2020;14;Boeing;False;Boeing 787 9;1
06/12/2020;14;Boeing;False;C-17A Globemaster III;1
06/12/2020;14;Boeing;Royal Air Maroc;737NG 7B6/W;646
06/12/2020;14;Boeing;Royal Air Maroc;737NG 8B6/W;1
06/12/2020;14;Boeing;Titan Airways;737-436(SF);1
06/12/2020;14;C.e.a.;False;Jodel DR.253 Regent;1
06/12/2020;14;Cessna;Air Jetsul;Cessna Citation CJ3;1
06/12/2020;14;Cessna;False;150M;1
06/12/2020;14;Cessna;False;172P Skyhawk;1
06/12/2020;14;Cessna;False;172R Skyhawk;377
06/12/2020;14;Cessna;False;172S Skyhawk SP;1
06/12/2020;14;Cessna;False;182R Skylane;1
06/12/2020;14;Cessna;False;Citation X;1
06/12/2020;14;Cessna;False;Citation XLS;62
06/12/2020;14;Cessna Aircraft Company;False;510;2588
06/12/2020;14;Cessna Aircraft Company;False;560 XL;1
06/12/2020;14;Cessna Aircraft Company;Globeair;510;1
06/12/2020;14;Czaw;False;PS-28 Cruiser;1
06/12/2020;14;Czech Sport Aircraft As;False;PIPERSPORT;1
06/12/2020;14;Dassault;Air Alsie;Dassault Falcon 7X;1
06/12/2020;14;Diamond Aircraft;False;Katana DA20-A1 100;1
06/12/2020;14;Diamond Aircraft Industries Inc;False;DA20-A1 Katana;1
06/12/2020;14;Dornier;False;Do 228 212;1
06/12/2020;14;Embraer;False;EMB-190 LR;10231
06/12/2020;14;Embraer;False;EMB-190 STD;2459
06/12/2020;14;Embraer;False;EMB-195 AR;1
06/12/2020;14;Embraer;False;EMB-195 LR;2
06/12/2020;14;Embraer;False;Phenom 300;559
06/12/2020;14;Embraer;Global Jet Austria Gmbh - Austria;EMB-135BJ Legacy 600;1
06/12/2020;14;Embraer;Klm;EMB-190 STD;1
06/12/2020;14;Embraer;Klm Cityhopper;ERJ-175STD;1
06/12/2020;14;Embraer S.a.;Klm Cityhopper;Embraer ERJ-175STD;1
06/12/2020;14;Empresa Brasileira De Aeronautica Sa;False;EMB-145EP;1
06/12/2020;14;False;British Airways;False;1
06/12/2020;14;False;False;False;758381
06/12/2020;14;Fokker;False;F100;1
06/12/2020;14;Gardan;False;GY-80 180 Horizon;1
06/12/2020;14;Helicopteres Guimbal Sa;False;GUIMBAL CABRI G2;1
06/12/2020;14;Ilyushin;False;Il-76MD;1
06/12/2020;14;Jetstream Aircraft Ltd;False;JETSTREAM 4100 Jetstream 41;1
06/12/2020;14;Piper;False;PA-28 161 Cadet;13
06/12/2020;14;Piper;False;PA-28 161 Warrior III;1
06/12/2020;14;Piper;False;PA-28 181 Archer III;1
06/12/2020;14;Piper Aircraft Corporation;False;PIPER PA-28-161 Cherokee Warrior Ii;1
06/12/2020;14;Reims/cessna;False;F150M;331
06/12/2020;14;Reims/cessna;False;F172;1
06/12/2020;14;Reims/cessna;False;F172M;1
06/12/2020;14;Robin;False;DR.400 120 Dauphin 2+2;547
06/12/2020;14;Robin;False;DR.400 120 Petit Prince;1922
06/12/2020;14;Robin;False;DR.400 140B;1
06/12/2020;14;Robin;False;DR.400 140B Dauphin 4;1
06/12/2020;14;Robin;False;DR.400 160 Major;1
06/12/2020;14;Robin;False;DR.400 180 Regent;1247
06/12/2020;14;Saab Fairchild;False;SAAB Fairchild 340 A;1
06/12/2020;14;Short Brothers & Harland Ltd.;False;SC-7 Skyvan S3;1
06/12/2020;14;Socata;False;Rallye MS.880B Club;1
06/12/2020;14;Textron Aviation;False;Textron Aviation Citation Latitude;1
06/12/2020;14;Textron Aviation;Netjets Europe;Citation Latitude;1
06/12/2020;14;Wassmer;False;Jodel D.112;1
06/12/2020;15;Airbus;Air Arabia Maroc;A320 214SL;1
06/12/2020;15;Airbus;British Airways;350-1041;1
06/12/2020;15;Airbus;Easyjet;Airbus 320-251N;1
06/12/2020;15;Airbus;Easyjet;Airbus A320-214;1
06/12/2020;15;Airbus;False;A319 112;133
06/12/2020;15;Airbus;False;A320 214;1
06/12/2020;15;Airbus;False;A320 232SL;427
06/12/2020;15;Airbus;False;A321 213;1
06/12/2020;15;Airbus;False;A330 203;2165
06/12/2020;15;Airbus Industrie;British Airways;A320-251N;3577
06/12/2020;15;Airbus Sas;False;AIRBUS A319-111;42
06/12/2020;15;Airbus Sas;False;AIRBUS A320-214;1
06/12/2020;15;Boeing;Asl Airlines France S.a. - France;Boeing 737-48E (SF);1
06/12/2020;15;Boeing;Egyptair;Boeing 777-36N(ER);1
06/12/2020;15;Boeing;Ethiopian Airlines;Boeing 777-F;1
06/12/2020;15;Boeing;False;737NG 85P/W;7733
06/12/2020;15;Boeing;False;737NG 8B6/W;1
06/12/2020;15;Boeing;False;737NG 8K2/W;716
06/12/2020;15;Boeing;False;747 409F;1
06/12/2020;15;Boeing;False;777 300ER;1
06/12/2020;15;Boeing;False;777 381ER;1
06/12/2020;15;Boeing;False;Boeing 777-31H(ER);1
06/12/2020;15;Boeing;False;C-17A Globemaster III;1
06/12/2020;15;Boeing;Royal Air Maroc;737-7B6 (W);1
06/12/2020;15;Boeing;Royal Air Maroc;737NG 7B6/W;645
06/12/2020;15;Boeing;Royal Air Maroc;737NG 8B6/W;1
06/12/2020;15;Boeing;Titan Airways;737-436(SF);1
06/12/2020;15;Boeing Company;Dhl Air;BOEING 757-236;1
06/12/2020;15;Bombardier Inc;Gama Aviation;CANADAIR CL600-2B16 (604 VARIANT) Challenger 604;1
06/12/2020;15;Cessna;Air Jetsul;Cessna Citation CJ3;1
06/12/2020;15;Cessna;False;152;1
06/12/2020;15;Cessna;False;172R Skyhawk;274
06/12/2020;15;Cessna;False;172S Skyhawk SP;1
06/12/2020;15;Cessna;False;182R Skylane;1
06/12/2020;15;Cessna;False;Cessna Citation CJ1;1
06/12/2020;15;Cessna;False;Citation X;1
06/12/2020;15;Cessna;False;Citation XLS;110
06/12/2020;15;Cessna Aircraft Company;False;510;1164
06/12/2020;15;Cessna Aircraft Company;False;525B;1
06/12/2020;15;Cessna Aircraft Company;False;560 XL;2471
06/12/2020;15;Cessna Aircraft Company;Globeair;510;1
06/12/2020;15;Diamond Aircraft;False;Katana DA20-A1 100;1
06/12/2020;15;Embraer;Bombardier Business Jet Solutions;EMB-135BJ;1
06/12/2020;15;Embraer;False;EMB-190 LR;15798
06/12/2020;15;Embraer;False;EMB-190 STD;845
06/12/2020;15;Embraer;False;EMB-195 LR;1
06/12/2020;15;Embraer;False;EMB-505;1
06/12/2020;15;Embraer;False;Embraer EMB-190 LR;1
06/12/2020;15;Embraer;False;Phenom 300;1
06/12/2020;15;Empresa Brasileira De Aeronautica Sa;False;EMB-145EP;1
06/12/2020;15;False;False;A320-214;1
06/12/2020;15;False;False;False;726592
06/12/2020;15;False;Virgin Atlantic Airways;Boeing 787-9;1
06/12/2020;15;Hawker Beechcraft Corp;False;Hawker 750;1
06/12/2020;15;Helicopteres Guimbal Sa;False;GUIMBAL CABRI G2;1
06/12/2020;15;Mudry;False;CAP-10 B;1
06/12/2020;15;Pilatus;False;PC-6 B2-H2;1
06/12/2020;15;Reims/cessna;False;F150M;675
06/12/2020;15;Reims/cessna;False;F172;1
06/12/2020;15;Robin;False;DR.400 120 Dauphin 2+2;137
06/12/2020;15;Robin;False;DR.400 120 Petit Prince;245
06/12/2020;15;Robin;False;DR.400 140 Major;1
06/12/2020;15;Robin;False;DR.400 140B;1
06/12/2020;15;Robin;False;DR.400 140B Dauphin 4;1045
06/12/2020;15;Robin;False;DR.400 160 Chevalier;1
06/12/2020;15;S.a.n.;False;Jodel D.140C Mousquetaire III;1
06/12/2020;15;Saab Fairchild;False;SAAB Fairchild 340 A;1
06/12/2020;15;Short Brothers & Harland Ltd.;False;SC-7 Skyvan S3;1
06/12/2020;15;Socata;False;Rallye MS.880B Club;1
06/12/2020;15;Textron Aviation;False;Textron Aviation Citation Latitude;1
06/12/2020;15;Textron Aviation;Netjets Europe;Citation Latitude;1
06/12/2020;16;Airbus;Easyjet;A320-214;1
06/12/2020;16;Airbus;Easyjet;Airbus 320-251N;1
06/12/2020;16;Airbus;Easyjet;Airbus A320-214;1
06/12/2020;16;Airbus;False;A319 112;1
06/12/2020;16;Airbus;False;A320 214;2240
06/12/2020;16;Airbus;False;A320 232SL;1
06/12/2020;16;Airbus;False;A321 213;43
06/12/2020;16;Airbus;False;A330 203;2
06/12/2020;16;Airbus;Norwegian Air Shuttle A.s. T/a Norwegian - Norway;330-223;1
06/12/2020;16;Airbus Industrie;British Airways;A320-251N;1
06/12/2020;16;Airbus Sas;Easyjet Airline Company Limited - United Kingdom;320-251N;1
06/12/2020;16;Airbus Sas;False;AIRBUS A319-111;2
06/12/2020;16;Airbus Sas;False;AIRBUS A320-214;1
06/12/2020;16;Boeing;Ethiopian Airlines;Boeing 777-F;1
06/12/2020;16;Boeing;False;737NG 85P/W;322
06/12/2020;16;Boeing;False;737NG 8B6/W;1
06/12/2020;16;Boeing;False;737NG 8K2/W;1
06/12/2020;16;Boeing;False;777 21HLR;1
06/12/2020;16;Boeing;False;777 2FBLR;1
06/12/2020;16;Boeing;False;777 300ER;1
06/12/2020;16;Boeing;False;777 3FXER;1
06/12/2020;16;Boeing;False;787 8;1
06/12/2020;16;Boeing;False;Boeing 737NG 8B6/W;1
06/12/2020;16;Boeing;False;C-17A Globemaster III;1
06/12/2020;16;Boeing;Royal Air Maroc;737-7B6 (W);1
06/12/2020;16;Boeing;Royal Air Maroc;737NG 7B6/W;862
06/12/2020;16;Boeing;Royal Air Maroc;737NG 8B6/W;1
06/12/2020;16;Boeing Company;Dhl Air;BOEING 757-236;1
06/12/2020;16;Boeing Company;False;BOEING 777-236;1
06/12/2020;16;Boeing Company;False;BOEING 787-8 Dreamliner;1
06/12/2020;16;Bombardier;Air Nostrum;CRJ-1000;1
06/12/2020;16;Bombardier;Czech Air Force;Challenger 601 3A;1
06/12/2020;16;Bombardier Inc;Gama Aviation;CANADAIR CL600-2B16 (604 VARIANT) Challenger 604;1
06/12/2020;16;Casa;Czech Air Force;C-295 M;1
06/12/2020;16;Cessna;Air Jetsul;Cessna Citation CJ3;1
06/12/2020;16;Cessna;False;Cessna Citation CJ1;1
06/12/2020;16;Cessna;False;Citation XLS;1
06/12/2020;16;Cessna Aircraft Company;False;510;1
06/12/2020;16;Cessna Aircraft Company;False;525B;1
06/12/2020;16;Cessna Aircraft Company;False;560 XL;236
06/12/2020;16;Dassault Aviation;False;FALCON 900EX Falcon 900;1
06/12/2020;16;Embraer;Bombardier Business Jet Solutions;EMB-135BJ;1
06/12/2020;16;Embraer;False;EMB-190 LR;9326
06/12/2020;16;Embraer;False;EMB-190 STD;2
06/12/2020;16;Embraer;False;EMB-195 AR;276
06/12/2020;16;Embraer;False;EMB-195 LR;1
06/12/2020;16;Embraer;False;EMB-505;1
06/12/2020;16;Embraer;False;Embraer EMB-190 LR;1
06/12/2020;16;Embraer;False;Phenom 300;1471
06/12/2020;16;Embraer;Klm Cityhopper;ERJ-175STD;180
06/12/2020;16;Embraer;Klm Cityhopper;Embraer ERJ-175;1
06/12/2020;16;Empresa Brasileira De Aeronautica Sa;False;EMB-145EP;1
06/12/2020;16;False;False;A320-214;1
06/12/2020;16;False;False;False;651675
06/12/2020;16;Gulfstream Aerospace;Gama Aviation;G650;1
06/12/2020;16;Hawker Beechcraft Corp;False;Hawker 750;1
06/12/2020;16;Hawker Beechcraft Corp;False;Premier I;1
06/12/2020;16;Piper;False;PA-28 181 Archer II;1
06/12/2020;16;Robin;False;DR.400 120 Dauphin 2+2;1
06/12/2020;16;Robin;False;DR.400 120 Petit Prince;1
06/12/2020;16;Robin;False;DR.400 140B Dauphin 4;1
06/12/2020;16;Robin;False;DR.400 160 Chevalier;1
06/12/2020;16;Saab Fairchild;False;SAAB Fairchild 340 A;1
06/12/2020;17;Airbus;Air Arabia Maroc;A320 214SL;1
06/12/2020;17;Airbus;Easyjet;A319-111;1
06/12/2020;17;Airbus;Easyjet;A320-214;1
06/12/2020;17;Airbus;False;A319 112;1
06/12/2020;17;Airbus;False;A320 214;1
06/12/2020;17;Airbus;False;A320 232SL;2
06/12/2020;17;Airbus;False;A321 211;1
06/12/2020;17;Airbus;False;A321 213;212
06/12/2020;17;Airbus;False;A330 203;1
06/12/2020;17;Airbus;False;Airbus A320 232SL;1
06/12/2020;17;Airbus;Norwegian Air Shuttle A.s. T/a Norwegian - Norway;330-223;1
06/12/2020;17;Airbus Industries;False;A319-112;1
06/12/2020;17;Airbus Sas;Easyjet Airline Company Limited - United Kingdom;320-251N;1
06/12/2020;17;Airbus Sas;False;AIRBUS A319-111;1
06/12/2020;17;Airbus Sas;False;AIRBUS A320-214;1
06/12/2020;17;Atr - Gie Avions De Transport Regional;Flybe;ATR 72-212 A 500 Version;1
06/12/2020;17;Boeing;Eva Air;False;1
06/12/2020;17;Boeing;False;737NG 7EM/W BBJ;1
06/12/2020;17;Boeing;False;737NG 85P/W;4859
06/12/2020;17;Boeing;False;737NG 8B6/W;255
06/12/2020;17;Boeing;False;737NG 8K2/W;493
06/12/2020;17;Boeing;False;747 467F;1
06/12/2020;17;Boeing;False;777 21HLR;1
06/12/2020;17;Boeing;False;777 300ER;1
06/12/2020;17;Boeing;False;787 8;153
06/12/2020;17;Boeing;False;Boeing 737NG 8B6/W;1
06/12/2020;17;Boeing;Royal Air Maroc;737-7B6 (W);1
06/12/2020;17;Boeing;Royal Air Maroc;737NG 7B6/W;2741
06/12/2020;17;Boeing;Royal Air Maroc;737NG 8B6/W;498
06/12/2020;17;Boeing Company;False;BOEING 777-236;1
06/12/2020;17;Boeing Company;False;BOEING 787-8 Dreamliner;1
06/12/2020;17;Bombardier;Air Nostrum;CRJ-1000;1
06/12/2020;17;Bombardier;Czech Air Force;Challenger 601 3A;1
06/12/2020;17;Bombardier Inc;Gama Aviation;CANADAIR CL600-2B16 (604 VARIANT) Challenger 604;1
06/12/2020;17;Casa;Czech Air Force;C-295 M;1
06/12/2020;17;Cessna;Air Jetsul;Cessna Citation CJ3;1
06/12/2020;17;Cessna;False;Cessna Citation CJ1;1
06/12/2020;17;Cessna;False;Citation CJ3;1
06/12/2020;17;Cessna;False;Citation XLS;1
06/12/2020;17;Cessna Aircraft Company;False;510;1
06/12/2020;17;Dassault;False;Falcon 2000EX EASy;1
06/12/2020;17;Dassault Aviation;False;FALCON 900EX Falcon 900;1
06/12/2020;17;Embraer;False;EMB-170 ST;1
06/12/2020;17;Embraer;False;EMB-190 LR;2047
06/12/2020;17;Embraer;False;EMB-190 STD;1201
06/12/2020;17;Embraer;False;EMB-195 AR;812
06/12/2020;17;Embraer;False;EMB-195 LR;1
06/12/2020;17;Embraer;False;ERJ 190-200 LR;349
06/12/2020;17;Embraer;False;Phenom 300;724
06/12/2020;17;Embraer;Klm;EMB-190 STD;1
06/12/2020;17;Embraer S.a.;Klm Cityhopper;Embraer ERJ-175STD;1
06/12/2020;17;Empresa Brasileira De Aeronautica Sa;False;EMB-145EP;1
06/12/2020;17;Empresa Brasileira De Aeronautica Sa;False;ERJ 170-100 STD Embraer 170;1
06/12/2020;17;False;False;A320-214;1
06/12/2020;17;False;False;False;605242
06/12/2020;17;Gulfstream Aerospace;Gama Aviation;G650;1
06/12/2020;17;Hawker Beechcraft Corp;False;Hawker 750;1
06/12/2020;17;Hawker Beechcraft Corp;False;Premier I;1
06/12/2020;17;Jetstream Aircraft Ltd;False;JETSTREAM 4100 Jetstream 41;1
06/12/2020;17;Piper;False;PA-28 181 Archer II;1
06/12/2020;18;Airbus;Air Arabia Maroc;A320 214SL;1
06/12/2020;18;Airbus;British Airways;A350-1041;1
06/12/2020;18;Airbus;Capital Airlines;A330 343E;1
06/12/2020;18;Airbus;Easyjet;A319-111;1
06/12/2020;18;Airbus;Easyjet;A320-214;1
06/12/2020;18;Airbus;False;A319 112;1
06/12/2020;18;Airbus;False;A320 214;1
06/12/2020;18;Airbus;False;A320 232SL;538
06/12/2020;18;Airbus;False;A321 213;89
06/12/2020;18;Airbus;False;A380 842;1
06/12/2020;18;Airbus;False;Airbus A320 232SL;1
06/12/2020;18;Airbus Industrie; Wizz Air Uk;False;1
06/12/2020;18;Airbus Industrie;British Airways;A320-251N;1
06/12/2020;18;Airbus Industrie;Cathay Pacific;A350-1041;1
06/12/2020;18;Airbus Sas;False;AIRBUS A319-111;1
06/12/2020;18;Boeing;False;737NG 7EM/W BBJ;1
06/12/2020;18;Boeing;False;737NG 85P/W;3315
06/12/2020;18;Boeing;False;737NG 8B6/W;1
06/12/2020;18;Boeing;False;737NG 8K2/W;65
06/12/2020;18;Boeing;False;747 409F;1
06/12/2020;18;Boeing;False;787 8;1
06/12/2020;18;Boeing;Royal Air Maroc;737NG 7B6/W;172
06/12/2020;18;Boeing Company;Dhl Air;BOEING 757-236;1
06/12/2020;18;Boeing Company;False;BOEING 777-336ER;1
06/12/2020;18;Bombardier;Air Nostrum;CRJ-1000;1
06/12/2020;18;Casa;Czech Air Force;C-295 M;1
06/12/2020;18;Cessna;False;Citation CJ3;1
06/12/2020;18;Cessna Aircraft Company;False;CESSNA 560XL Citation Excel;1
06/12/2020;18;Dassault;False;Falcon 2000EX EASy;1
06/12/2020;18;Dassault;Spanish Air Force;Dassault Falcon 900;1
06/12/2020;18;Embraer;False;EMB-170 ST;1
06/12/2020;18;Embraer;False;EMB-190 LR;7109
06/12/2020;18;Embraer;False;EMB-190 STD;1296
06/12/2020;18;Embraer;False;EMB-195 LR;1
06/12/2020;18;Embraer;False;ERJ 190-200 LR;264
06/12/2020;18;Embraer;Klm Cityhopper;ERJ-175STD;1
06/12/2020;18;Empresa Brasileira De Aeronautica Sa;False;EMB-145EP;1
06/12/2020;18;Empresa Brasileira De Aeronautica Sa;False;ERJ 170-100 STD Embraer 170;1
06/12/2020;18;Empresa Brasileira De Aeronautica Sa;False;ERJ 190-100 SR Embraer 190;1
06/12/2020;18;False;False;False;500574
06/12/2020;18;Jetstream Aircraft Ltd;False;JETSTREAM 4100 Jetstream 41;1
06/12/2020;18;Raytheon Aircraft Company;False;400 XP;1
06/12/2020;18;Saab-fairchild;False;340 A;1
06/12/2020;19;Airbus;Easyjet;A319-111;1
06/12/2020;19;Airbus;False;A320 214;1941
06/12/2020;19;Airbus;False;A320 216SL;1
06/12/2020;19;Airbus;False;A320 232SL;2831
06/12/2020;19;Airbus;False;A321 211;1
06/12/2020;19;Airbus;False;A321 213;1
06/12/2020;19;Airbus;False;A380 842;1
06/12/2020;19;Airbus;False;Airbus A320 232SL;1
06/12/2020;19;Airbus Industrie; Wizz Air Uk;False;1
06/12/2020;19;Airbus Industrie;British Airways;A320-251N;447
06/12/2020;19;Airbus Industrie;Cathay Pacific;A350-1041;1
06/12/2020;19;Airbus Industries;False;A319-112;1
06/12/2020;19;Antonov;Antonov Airlines;An-124 100;1
06/12/2020;19;Beech;Dassault Aviation;King Air E90;1
06/12/2020;19;Boeing;Ethiopian Airlines;787-9 Dreamliner;1
06/12/2020;19;Boeing;Ethiopian Airlines;Boeing 777-F;1
06/12/2020;19;Boeing;False;737NG 85P/W;5572
